0	0	3526.481517
1	1	4723.645461
2	2	3237.859655
3	3	3384.801704
4	4	4228.047134
5	5	5061.811600
6	6	2631.147971
7	7	5111.626310
8	8	3662.719137
9	9	4485.796371
10	10	4782.990460
11	11	4911.522698
12	12	4438.754371
13	13	7082.231148
14	14	4133.681264
15	15	6232.985541
16	16	3171.073304
17	17	4056.836549
18	18	5126.297680
19	19	4560.877854
20	20	4800.742629
21	21	6316.506908
22	22	4573.818453
23	23	4417.881185
24	24	3775.370249
25	25	4762.663161
26	26	4321.096560
27	27	4725.301522
28	28	4812.187587
29	29	5438.413809
30	30	4106.217076
31	31	4484.965328
32	32	3897.392040
33	33	5944.323061
34	34	4964.160963
35	35	4067.431246
36	36	6549.950560
37	37	3774.987539
38	38	3432.908019
39	39	4234.419762
40	40	3467.691648
41	41	3922.582813
42	42	4870.992695
43	43	4860.624495
44	44	2940.880063
45	45	5052.825449
46	46	3904.015146
47	47	2842.389316
48	48	5190.143501
49	49	4332.477001
50	50	7178.848032
51	51	4487.898884
52	52	4592.504470
53	53	3547.975920
54	54	3897.203727
55	55	5044.525845
56	56	3913.676019
57	57	5614.038059
58	58	4112.527460
59	59	3319.340639
60	60	3382.184881
61	61	4304.453945
62	62	4647.569136
63	63	4783.789430
64	64	5096.648769
65	65	5700.420951
66	66	3802.401018
67	67	5388.481843
68	68	3677.918107
69	69	4497.666938
70	70	5421.579578
71	71	4350.396407
72	72	3299.401984
73	73	5146.930988
74	74	5004.961548
75	75	6597.529981
76	76	3582.977288
77	77	5459.318403
78	78	4652.628453
79	79	4999.142154
80	80	4151.418302
81	81	3829.955422
82	82	4125.895700
83	83	5174.314414
84	84	4268.570029
85	85	2869.710773
86	86	5118.101712
87	87	2718.558017
88	88	3166.806542
89	89	6333.204202
90	90	5384.662790
91	91	3864.416450
92	92	4488.370401
93	93	4590.771295
94	94	4540.511800
95	95	4763.582919
96	96	4629.199502
97	97	3268.721517
98	98	5698.103396
99	99	3183.316269
100	100	5022.462868
101	101	4214.942836
102	102	3394.611733
103	103	4896.361033
104	104	4105.732964
105	105	4198.995686
106	106	4420.765199
107	107	3839.664345
108	108	3451.155230
109	109	4558.866899
110	110	4801.638118
111	111	4854.148294
112	112	4917.636225
113	113	4737.696847
114	114	3707.406080
115	115	4335.756038
116	116	5173.995315
117	117	6229.665693
118	118	4673.233057
119	119	3708.501747
120	120	5174.297371
121	121	3602.257389
122	122	4602.273976
123	123	3278.603246
124	124	4366.548930
125	125	4344.213525
126	126	4772.411763
127	127	3903.009356
128	128	2938.643911
129	129	3108.483378
130	130	6323.287119
131	131	4190.686590
132	132	5550.609534
133	133	4624.591211
134	134	3782.269808
135	135	4740.937144
